형태소,품사,분류,카운트
오셨나요,Verb,10,1
오셨네요,Verb,8,1
오소소,Adverb,10,1
오스,Noun,10,5
오스트,Noun,10,1
오시,Noun,10,1
오시길,Verb,9,1
오시더라구요,Verb,10,1
오실거에요,Verb,10,1
오아,Verb,10,1
오어,Noun,10,2
오어어우어워,Verb,10,1
오열,Noun,8,1
오열,Noun,10,3
오염,Noun,6,1
오염,Noun,10,1
오였음,Verb,9,1
오예,Noun,6,1
오예,Noun,10,1
오오,Exclamation,9,1
오오,Noun,9,2
오오,Noun,10,6
오오오,Noun,10,3
오온,Noun,10,1
오우,Noun,8,1
오우,Noun,9,2
오우,Noun,10,9
오우오우오우오우오우,Verb,10,1
오이,Noun,10,1
오이지,Noun,5,1
오인,Noun,10,1
오입,Noun,10,1
오자고하네요,Verb,10,1
오전,Noun,10,3
오져,Verb,10,10
오져요,Verb,10,4
오졋다,Noun,10,2
오졋음,Noun,10,1
오졌,Verb,10,1
오졌구요,Verb,10,1
오졌다,Verb,10,2
오졌습니다,Verb,10,4
오졌음,Verb,10,2
오졌죠,Verb,10,1
오조오억,Noun,8,1
오조오억,Noun,10,2
오조오억만,Noun,10,1
오조오억배,Noun,8,1
오줌,Noun,8,1
오줌,Noun,10,1
오즈,Noun,10,1
오지,Noun,1,1
오지,Noun,6,1
오지,Noun,9,1
오지,Noun,10,14
오지고요,Verb,10,1
오지구요,Verb,10,1
오지네요,Verb,10,3
오직,Noun,7,1
오직,Noun,9,1
오직,Noun,10,1
오진다,Verb,10,1
오질나게,Verb,10,1
오징어,Noun,10,1
오취,Noun,6,1
오취,Noun,8,2
오취,Noun,10,13
오케스트라,Noun,4,1
오퍼가,Verb,8,1
오페라,Noun,10,3
오프닝,Noun,8,3
오프닝,Noun,9,1
오프닝,Noun,10,34
오해,Noun,9,1
오호,Exclamation,10,1
오후,Noun,10,6
오히려,Noun,1,1
오히려,Noun,2,1
오히려,Noun,4,2
오히려,Noun,5,1
오히려,Noun,7,4
오히려,Noun,8,2
오히려,Noun,9,7
오히려,Noun,10,31
옥,Noun,5,1
옥,Noun,6,1
옥,Noun,8,2
옥,Noun,9,2
옥,Noun,10,3
옥에티,Noun,10,1
온,Modifier,7,2
온,Modifier,8,5
온,Modifier,10,46
온,Noun,6,2
온,Noun,7,3
온,Noun,8,4
온,Noun,9,4
온,Noun,10,98
온갖,Modifier,10,1
온갖,Noun,1,1
온갖,Noun,10,1
온거,Verb,7,1
온거,Verb,10,4
온건,Noun,10,1
온것,Verb,10,6
온기,Noun,10,4
온다,Verb,1,2
온다,Verb,6,1
온다,Verb,9,1
온다,Verb,10,3
온다는,Verb,10,1
온다면,Verb,10,2
온도,Noun,10,1
온듯,Verb,8,1
온듯,Verb,10,1
온몸,Noun,8,1
온몸,Noun,9,1
온몸,Noun,10,29
온전히,Verb,10,2
온줄,Verb,4,1
온줄,Verb,8,1
온줄,Verb,10,1
온통,Noun,10,2
올,Modifier,4,3
올,Modifier,5,1
올,Modifier,8,2
올,Modifier,9,3
올,Modifier,10,43
올,Verb,5,1
올,Verb,9,1
올,Verb,10,13
올거,Verb,10,1
올거면,Verb,10,1
올까,Verb,4,1
올라,Verb,7,1
올라,Verb,10,2
올라가,Verb,8,1
올라가,Verb,9,1
올라가,Verb,10,1
올라가고,Verb,10,1
올라가고있는,Verb,10,1
올라가는,Verb,7,1
올라가는,Verb,10,1
올라가있다,Verb,10,1
올라간것,Verb,10,1
올라간다,Verb,4,1
올라간다고,Verb,10,1
올라갈,Verb,10,2
올라갔었다,Verb,10,1
올라오게,Verb,10,1
올라오고,Verb,10,1
올라오길,Verb,10,1
올라오네요,Verb,10,1
올라오는,Verb,10,2
올라오시면,Verb,10,1
올라온,Verb,10,1
올라온게,Verb,6,1
올라와,Verb,10,1
올라와서,Verb,10,1
올라왔으면,Verb,10,1
올라타고,Verb,10,1
올라타는,Verb,1,1
올라탔을,Verb,10,1
올랐다,Verb,10,2
올레,Noun,9,1
올려,Verb,10,5
올려놓고,Verb,7,1
올려놓냐,Verb,1,1
올려서,Verb,3,1
올려줌,Verb,10,1
올렸다,Verb,8,1
올렸습니다,Verb,10,1
올렸지만,Verb,7,1
올리겠습니다,Verb,10,1
올리고,Verb,10,1
올리네요,Verb,9,1
올리는,Verb,10,1
올리니,Verb,9,1
올리비아,Noun,7,1
올리비아,Noun,10,1
올리지만,Verb,1,1
올린거,Verb,10,2
올린것,Verb,10,1
올린다,Noun,10,1
올림픽,Noun,10,1
올립니다,Verb,10,1
올만에,Verb,9,1
올만에,Verb,10,10
올바른,Adjective,9,1
올바른,Adjective,10,2
올여름,Noun,10,2
올줄,Verb,10,1
올줄은,Verb,10,1
올텐데,Verb,8,1
올해,Noun,1,2
올해,Noun,8,1
올해,Noun,10,175
옮,Noun,10,1
옮겨,Verb,5,1
옮겨,Verb,6,2
옮겨,Verb,8,2
옮겨,Verb,10,1
옮겨놓은,Verb,6,1
옮겨놓은,Verb,7,1
옮겨놓은,Verb,9,1
옮겨놓은,Verb,10,3
옮겨놓음,Verb,9,1
옮겨놨음,Verb,10,1
옮겨놨지만,Verb,9,1
옮겨오긴,Verb,6,1
옮겼네,Verb,8,1
옮겼다,Verb,5,1
옮기되,Verb,10,1
옮긴,Verb,8,1
옮긴,Verb,10,1
옮긴것이,Verb,10,1
옮길수,Verb,10,1
옮김,Verb,10,1
옳게,Adjective,8,1
옳고,Adjective,10,1
옳다,Adjective,9,1
옳다,Adjective,10,2
옳다고,Adjective,10,1
옳았다,Adjective,6,1
옳았다,Adjective,9,1
옳지,Adjective,10,1
옴,Noun,1,1
옴,Noun,2,1
옴,Noun,5,1
옴,Noun,9,1
옴,Noun,10,22
옴,Verb,10,1
옴아니,Verb,10,1
옵니다,Eomi,9,1
옵니다,Eomi,10,4
옵빠,Noun,10,1
옵시이다,Verb,10,1
옷,Noun,4,1
옷,Noun,5,1
옷,Noun,8,3
옷,Noun,9,4
옷,Noun,10,9
옹,Noun,10,5
옹옹,Noun,10,1
옹호,Noun,6,1
옼,Noun,10,1
와,Exclamation,10,11
와,Josa,1,7
와,Josa,2,6
와,Josa,3,1
와,Josa,4,7
와,Josa,5,6
와,Josa,6,29
와,Josa,7,34
와,Josa,8,129
와,Josa,9,112
와,Josa,10,801
와,Verb,1,4
와,Verb,3,2
와,Verb,4,2
와,Verb,6,9
와,Verb,7,5
와,Verb,8,11
와,Verb,9,15
와,Verb,10,375
와같이,Verb,6,1
와는,Josa,5,1
와는,Josa,7,1
와는,Josa,8,2
와는,Josa,9,1
와는,Josa,10,14
와도,Josa,9,1
와도,Josa,10,9
와서,Verb,8,2
와서,Verb,9,1
와서,Verb,10,24
와서도,Verb,10,8
와야지,Verb,10,1
와여,Verb,10,1
와와,Verb,10,2
와우,Noun,7,1
와우,Noun,10,46
와우뿨얼쀄,Noun,10,1
와으,Verb,7,1
와의,Josa,6,1
와의,Josa,9,1
와의,Josa,10,6
와이,Modifier,8,1
와이,Modifier,10,1
와이드,Noun,10,1
와이프,Noun,2,1
와이프,Noun,5,1
와이프,Noun,9,1
와이프,Noun,10,23
와있는,Verb,10,2
와있는것,Verb,10,1
와전,Noun,10,1
와주세여,Verb,10,1
와주세요,Verb,1,1
와주세요,Verb,9,1
와주세요,Verb,10,1
와중,Noun,4,1
와중,Noun,5,1
와중,Noun,8,2
와중,Noun,10,6
와줘,Verb,10,1
와하하아라,Verb,10,1
완,Noun,2,1
완,Noun,10,3
완결,Noun,10,1
완료,Noun,10,1
완벽,Noun,8,8
완벽,Noun,9,8
완벽,Noun,10,121
완벽하게,Adjective,7,1
완벽하게,Adjective,8,1
완벽하게,Adjective,9,3
완벽하게,Adjective,10,31
완벽하고,Adjective,9,2
완벽하고,Adjective,10,23
완벽하네,Adjective,10,1
완벽하네요,Adjective,10,4
완벽하다,Adjective,10,24
완벽하다고,Adjective,2,1
완벽하더군요,Adjective,9,1
완벽하지,Adjective,10,1
완벽하진,Adjective,10,3
완벽한,Adjective,6,1
완벽한,Adjective,7,1
완벽한,Adjective,8,6
완벽한,Adjective,9,12
완벽한,Adjective,10,149
완벽한것,Adjective,10,1
완벽한지,Adjective,10,1
완벽한지니,Adjective,8,1
완벽할,Adjective,9,1
완벽할,Adjective,10,2
완벽할듯,Adjective,6,1
완벽함,Adjective,8,1
완벽함,Adjective,10,10
완벽함을,Adjective,7,1
완벽합니다,Adjective,10,14
완벽해,Adjective,10,7
완벽해서,Adjective,10,3
완벽해여,Adjective,10,1
완벽해요,Adjective,9,1
완벽해요,Adjective,10,16
완벽했,Adjective,10,2
완벽했고,Adjective,7,1
완벽했고,Adjective,9,1
완벽했고,Adjective,10,7
완벽했기에,Adjective,10,1
완벽했는데,Adjective,4,1
완벽했는데,Adjective,6,1
완벽했다,Adjective,8,3
완벽했다,Adjective,9,2
완벽했다,Adjective,10,31
완벽했던,Adjective,8,1
완벽했던,Adjective,10,36
완벽했던것,Adjective,10,1
완벽했습니다,Adjective,8,1
완벽했습니다,Adjective,10,13
완벽했어,Adjective,10,2
완벽했어요,Adjective,10,18
완벽했었네요,Adjective,10,1
완벽했을,Adjective,8,1
완벽했을텐데,Adjective,10,1
완벽했음,Adjective,10,10
완벽했지만,Adjective,7,1
완벽히,Adjective,6,1
완벽히,Adjective,7,1
완벽히,Adjective,8,1
완벽히,Adjective,9,1
완벽히,Adjective,10,8
완볃했다,Noun,10,1
완성,Noun,1,1
완성,Noun,6,1
완성,Noun,7,1
완성,Noun,8,11
완성,Noun,9,4
완성,Noun,10,30
완성형,Noun,10,1
완잔,Noun,10,2
완전,Noun,1,4
완전,Noun,2,2
완전,Noun,5,2
완전,Noun,6,1
완전,Noun,7,2
완전,Noun,8,27
완전,Noun,9,11
완전,Noun,10,515
완전체,Noun,10,2
완전한,Adjective,10,1
완전히,Adjective,9,1
완전히,Adjective,10,7
완점,Noun,10,1
완정,Noun,10,1
완젼,Noun,10,13
완젼개꿀잼,Noun,10,1
완젼완젼,Noun,10,1
완존,Noun,10,6
완죤,Noun,10,5
완죤꿀잼,Noun,10,1
완죤책오,Noun,10,1
완죤추촌,Noun,10,1
완쾌,Noun,10,1
왅언,Noun,10,1
왈칵,Noun,8,1
왈칵,Noun,10,2
왓,Noun,7,1
왓,Noun,10,7
왓는데,Noun,8,1
왓는데,Noun,10,3
왓다갓다거려서좀,Noun,10,1
왓습,Noun,10,3
왓어,Noun,10,1
왓으,Noun,10,1
왓음,Noun,10,2
왓챠,Noun,10,1
왓츠,Noun,10,1
왔,Verb,8,1
왔,Verb,10,1
왔구요,Verb,10,1
왔기,Verb,8,1
왔내요,Verb,10,1
왔냐,Verb,10,1
왔네,Verb,6,1
왔네요,Verb,6,1
왔네요,Verb,8,2
왔네요,Verb,10,24
왔는,Verb,10,1
왔는데,Verb,1,1
왔는데,Verb,4,1
왔는데,Verb,6,1
왔는데,Verb,7,1
왔는데,Verb,8,1
왔는데,Verb,9,1
왔는데,Verb,10,45
왔는데다,Verb,10,1
왔는데도,Verb,10,1
왔는데요,Verb,10,1
왔는지,Verb,10,1
왔는지도,Verb,10,1
왔다,Verb,1,1
왔다,Verb,8,3
왔다,Verb,10,16
왔다가,Verb,6,1
왔다가,Verb,10,1
왔다고,Verb,1,1
왔다고,Verb,10,3
왔다는,Verb,6,1
왔다는,Verb,10,1
왔더니,Verb,10,1
왔던,Verb,7,1
왔던,Verb,10,2
왔숩니,Noun,10,1
왔슴다,Noun,10,1
왔습니다,Verb,8,3
왔습니다,Verb,9,2
왔습니다,Verb,10,38
왔어서,Verb,10,1
왔어여,Verb,6,1
왔어요,Verb,1,1
왔어요,Verb,6,1
왔어요,Verb,8,3
왔어요,Verb,9,3
왔어요,Verb,10,62
왔으나,Verb,5,1
왔으면,Verb,10,1
왔을것,Verb,8,1
왔을까,Verb,10,1
왔음,Verb,6,1
왔음,Verb,10,5
왔지만,Verb,10,2
왔츠,Noun,10,1
왕,Noun,1,3
왕,Noun,2,3
왕,Noun,4,4
왕,Noun,5,1
왕,Noun,6,2
왕,Noun,7,2
왕,Noun,8,3
왕,Noun,9,1
왕,Noun,10,19
왕,Suffix,1,1
왕,Suffix,9,2
왕,Suffix,10,20
왕가,Noun,6,1
왕국,Noun,8,4
왕국,Noun,9,2
왕국,Noun,10,10
왕궁,Noun,10,2
왕녀,Noun,10,1
왕도,Noun,6,1
왕도,Noun,10,1
왕따,Noun,8,1
왕보,Noun,8,1
왕비,Noun,9,1
왕비,Noun,10,5
왕십리,Noun,7,1
왕왕,Noun,10,2
왕위,Noun,7,1
왕위,Noun,8,1
왕인,Noun,10,1
왕자,Noun,1,1
왕자,Noun,4,1
왕자,Noun,6,2
왕자,Noun,7,3
왕자,Noun,8,15
왕자,Noun,9,7
왕자,Noun,10,88
왕족,Noun,8,3
왕족,Noun,9,1
왕좌,Noun,3,1
왕좌,Noun,8,1
왕팬,Noun,10,1
왕팬할렵니,Noun,10,1
왕하,Noun,4,1
왜,Noun,1,20
왜,Noun,2,16
왜,Noun,3,3
왜,Noun,4,14
왜,Noun,5,5
왜,Noun,6,22
왜,Noun,7,8
왜,Noun,8,16
왜,Noun,9,15
왜,Noun,10,238
왜곡,Noun,1,1
왜냐면,Noun,10,2
왜봐,Noun,10,1
왜안,Noun,10,1
왜캐,Noun,4,1
왜캐,Noun,10,1
왜케,Noun,1,1
왜케,Noun,6,1
왜케,Noun,8,4
왜케,Noun,9,2
왜케,Noun,10,5
왜케이쁘,Noun,10,1
왜케잘춤,Noun,10,1
왜케좋,Noun,10,1
왠,Modifier,9,1
왠,Modifier,10,8
왠만하면,Adjective,1,1
왠만하면,Adjective,4,1
왠만하면,Adjective,10,9
왠만한,Adjective,10,2
왠욜,Noun,10,1
왠지,Adverb,8,3
왠지,Adverb,10,8
왤,Verb,2,1
왤,Verb,10,2
왤께,Verb,10,1
왤캐재밋,Noun,10,1
왤케,Noun,2,1
왤케,Noun,6,1
왤케,Noun,8,2
왤케,Noun,10,11
왤케좋은건,Noun,5,1
왤케죠음,Noun,10,1
왱걸,Noun,10,1
외,Noun,1,1
외,Noun,2,1
외,Noun,3,1
외,Noun,4,1
외,Noun,5,1
외,Noun,6,6
외,Noun,7,2
외,Noun,8,4
외,Noun,9,1
외,Noun,10,10
외계인,Noun,8,1
외교,Noun,10,1
외국,Noun,1,1
외국,Noun,8,2
외국,Noun,10,9
외국인,Noun,1,1
외국인,Noun,2,1
외는,Verb,1,1
외는,Verb,7,1
외려,Verb,6,1
외로,Noun,3,1
외로,Noun,7,1
외로,Noun,9,1
외로,Noun,10,6
외로운,Adjective,10,1
외면,Noun,10,1
외모,Noun,1,1
외모,Noun,4,1
외모,Noun,5,1
외모,Noun,6,3
외모,Noun,7,3
외모,Noun,8,8
외모,Noun,9,5
외모,Noun,10,43
외소,Verb,9,1
외우고,Verb,10,2
외우다,Verb,9,1
외우며,Verb,9,1
외우시랴,Verb,10,1
외울,Verb,10,4
외워,Verb,10,3
외워서,Verb,10,1
외웠던,Verb,9,1
외웠었는데,Verb,10,1
외적인,Noun,10,1
외출,Noun,10,1
외치,Noun,5,1
외치,Noun,6,1
외치,Noun,10,3
외치는,Verb,10,2
외칠,Verb,9,1
외칠,Verb,10,2
외침,Noun,8,1
외하지,Verb,10,1
외화,Noun,2,1
외화,Noun,10,4
왼,Modifier,10,1
욀케,Noun,10,2
요,Josa,1,5
요,Josa,2,4
요,Josa,4,3
요,Josa,5,2
요,Josa,6,15
요,Josa,7,12
요,Josa,8,76
요,Josa,9,43
요,Josa,10,821
요,Modifier,1,1
요,Modifier,2,1
요,Modifier,4,2
요,Modifier,6,2
요,Modifier,8,4
요,Modifier,10,31
요,Noun,1,1
요,Noun,2,4
요,Noun,4,1
요,Noun,6,4
요,Noun,8,15
요,Noun,9,6
요,Noun,10,174
요가,Noun,10,1
요강,Noun,9,1
요강,Noun,10,3
요건,Noun,10,2
요구,Noun,10,2
요기,Noun,7,1
요기,Noun,10,3
요동침,Verb,10,1
요란하,Adjective,1,1
요란하고,Adjective,8,1
요란한,Adjective,7,1
요런,Noun,8,1
요런,Noun,10,1
요미,Noun,10,1
요새,Noun,1,1
요새,Noun,4,1
요새,Noun,5,1
요새,Noun,10,7
요소,Noun,1,2
요소,Noun,3,1
요소,Noun,4,1
요소,Noun,6,4
요소,Noun,7,4
요소,Noun,8,4
요소,Noun,9,6
요소,Noun,10,51
요술,Noun,6,2
요술,Noun,7,2
요술,Noun,8,3
요술,Noun,10,19
요약,Noun,10,2
요양,Noun,10,1
요염,Noun,5,1
요염,Noun,6,1
요요,Noun,10,4
요원,Noun,10,1
요인,Noun,1,1
요인,Noun,9,1
요전,Noun,8,1
요절,Noun,10,1
요정,Noun,5,3
요정,Noun,6,2
요정,Noun,7,2
요정,Noun,8,6
요정,Noun,9,1
요정,Noun,10,15
요조,Noun,10,7
요즘,Noun,1,1
요즘,Noun,4,1
요즘,Noun,5,2
요즘,Noun,6,5
요즘,Noun,8,7
요즘,Noun,9,4
요즘,Noun,10,62
요지,Noun,10,1
요추,Noun,10,2
요한,Noun,10,1
욕,Noun,6,1
욕,Noun,8,2
욕,Noun,9,1
욕,Noun,10,9
욕구,Noun,6,1
욕구,Noun,10,2
욕망,Noun,10,3
욕먹이는,Verb,4,1
욕심,Noun,8,2
욕심,Noun,9,1
욕심,Noun,10,12
욕햇,Noun,10,1
욘,Noun,10,2
욘두,Noun,5,1
욜,Noun,10,4
욤,Noun,7,1
욤,Noun,8,1
욤,Noun,10,16
욥,Noun,8,1
욥,Noun,10,15
욧,Noun,5,1
욧,Noun,8,2
욧,Noun,9,1
욧,Noun,10,7
용,Noun,1,5
용,Noun,2,3
용,Noun,4,3
용,Noun,5,8
용,Noun,6,12
용,Noun,7,7
용,Noun,8,10
용,Noun,9,5
용,Noun,10,68
용감,Noun,10,1
용감하고,Adjective,10,1
용감한데,Adjective,10,1
용감함에,Adjective,10,1
용감해요,Adjective,10,1
용기,Noun,8,2
용기,Noun,10,17
용기내서,Verb,10,1
용기있는,Verb,8,1
용기있는,Verb,10,2
용도,Noun,1,1
용도,Noun,10,6
용산,Noun,2,1
용산,Noun,9,1
용산,Noun,10,4
용서,Noun,9,1
용서,Noun,10,2
용아,Verb,10,2
용암,Noun,6,1
용의,Noun,10,1
용이,Noun,3,2
용이,Noun,4,1
용이,Noun,5,1
용이,Noun,6,1
용이,Noun,7,1
용이,Noun,8,1
용이,Noun,10,5
용이였어요,Verb,6,1
용인,Noun,6,1
용인대,Noun,10,2
용임,Noun,7,1
용정,Noun,10,1
욪,Noun,10,1
욬,Noun,10,8
욯,Noun,1,1
욯,Noun,10,3
우,Adverb,8,3
우,Adverb,9,1
우,Adverb,10,20
우,Noun,10,1
우기는,Verb,5,1
우냐고,Verb,10,1
우는,Verb,9,1
우는,Verb,10,2
우는것이,Verb,1,1
우는게,Verb,10,1
우는데,Verb,10,1
우니까,Verb,10,1
우렀어,Noun,10,1
우려,Noun,1,1
우려,Noun,4,1
우려,Noun,7,2
우려,Noun,8,4
우려,Noun,9,2
우려,Noun,10,12
우뢰매,Noun,2,1
우리,Noun,2,1
우리,Noun,3,1
우리,Noun,6,3
우리,Noun,7,2
우리,Noun,8,16
우리,Noun,9,10
우리,Noun,10,97
우리나라,Noun,1,1
우리나라,Noun,3,1
우리나라,Noun,6,3
우리나라,Noun,8,3
우리나라,Noun,9,1
우리나라,Noun,10,15
우리말,Noun,6,1
우리말,Noun,8,7
우리말,Noun,9,1
우리말,Noun,10,30
우리형,Noun,10,2
우린,Noun,10,3
우릴,Noun,10,1
우모,Noun,10,1
우보,Noun,10,1
우선,Noun,10,3
우셨어요,Verb,8,1
우수합니다,Adjective,10,1
우스울,Adjective,9,1
우시던데,Verb,10,1
우아하고,Adjective,10,2
우어,Noun,10,1
우연,Noun,10,1
우연찮,Noun,10,1
우연챦,Noun,10,1
우연히,Adverb,8,1
우연히,Adverb,10,5
우오오,Exclamation,10,1
우와,Exclamation,8,1
우와,Exclamation,10,34
우왕,Noun,8,1
우왕,Noun,10,3
우왕국,Noun,10,1
우왕좌왕,Noun,5,1
우우,Adverb,10,1
우우,Exclamation,9,2
우우,Exclamation,10,2
우욱,Noun,6,1
우울,Noun,4,1
우울,Noun,10,2
우울증,Noun,10,1
우울하거나,Adjective,9,1
우울하고,Adjective,10,4
우울하면,Adjective,6,1
우울한,Adjective,10,4
우울할,Adjective,10,8
우울함,Noun,10,2
우울해,Adjective,10,1
우울해져서,Adjective,9,1
우울해진다,Adjective,10,1
우울했는데,Adjective,9,1
우울했는데,Adjective,10,3
우울했다가,Adjective,10,1
우울했던,Adjective,10,1
우웅,Exclamation,10,1
우웩,Noun,6,1
우유부단하고,Adjective,10,1
우적,Adverb,10,2
우적우적,Noun,10,1
우정,Noun,7,1
우정,Noun,8,2
우정,Noun,9,1
우정,Noun,10,6
우주,Noun,10,4
우중충한,Adjective,6,1
우중충해서,Adjective,10,1
우즈벡,Noun,10,1
우쭈쭈,Noun,6,1
우화,Noun,8,1
우회,Noun,9,1
욱겨,Noun,10,1
운,Noun,9,1
운,Noun,10,16
운거,Verb,10,1
운것도,Verb,9,1
운다,Verb,10,1
운동,Noun,2,1
운동,Noun,5,1
운동,Noun,9,1
운동,Noun,10,2
운동신경,Noun,10,1
운듯,Verb,10,2
운명,Noun,10,2
운영,Noun,10,1
운전,Noun,9,1
울,Modifier,4,1
울,Modifier,7,1
울,Modifier,8,2
울,Modifier,9,4
울,Modifier,10,54
울,Noun,6,1
울,Noun,7,1
울,Noun,8,4
울,Noun,9,3
울,Noun,10,78
울거라고는,Verb,10,1
울고불고,Adverb,10,2
울고싶다,Verb,10,1
울고싶을만큼,Verb,10,1
울고싶음,Verb,10,1
울고와,Verb,10,1
울고있었음,Verb,10,1
울기,Verb,9,1
울기까지,Verb,10,1
울긴,Verb,10,1
울다,Verb,10,16
울다니,Verb,10,2
울렁거리는,Verb,10,1
울려,Verb,10,1
울려요,Verb,10,1
울려퍼지는,Verb,10,2
울렸다,Verb,10,2
울렸음,Verb,10,1
울리고,Verb,10,1
울리네요,Verb,10,1
울리는,Verb,6,1
울리는,Verb,8,1
울리는,Verb,10,8
울리던데,Verb,9,1
울리면,Verb,9,1
울리면서,Verb,10,1
울림,Noun,10,2
울립니다,Verb,10,1
울먹이면서,Verb,10,1
울며,Verb,2,1
울며,Verb,4,1
울며,Verb,10,1
울면,Noun,10,11
울부짖었음,Verb,10,1
울분,Noun,10,4
울산,Noun,10,1
울어,Verb,10,7
울어서,Verb,10,1
울어져,Verb,9,1
울엇다,Verb,10,1
울었,Verb,10,4
울었겠던데,Verb,10,1
울었고,Verb,10,1
울었나,Verb,10,1
울었나요,Verb,10,2
울었냐,Verb,10,1
울었네요,Verb,8,1
울었네요,Verb,10,2
울었는데,Verb,4,1
울었는데,Verb,10,2
울었는지,Verb,10,2
울었는지는,Verb,10,1
울었다,Verb,8,1
울었다,Verb,10,17
울었다가,Verb,10,1
울었다면,Verb,10,1
울었답니다,Verb,10,1
울었떠욯,Noun,10,1
울었습니다,Verb,10,5
울었어,Verb,10,1
울었어요,Verb,10,22
울었엌,Noun,10,1
울었을듯,Verb,10,2
울었음,Verb,7,1
울었음,Verb,8,1
울었음,Verb,10,17
울음,Noun,10,5
울적하기도,Adjective,10,1
울적한,Adjective,8,1
울줄이야,Verb,10,2
울컥,Adverb,8,2
울컥,Adverb,9,1
울컥,Adverb,10,101
울컥울컥,Adverb,10,11
울트라,Noun,10,2
욺,Verb,10,2
움,Noun,1,6
움,Noun,2,3
움,Noun,4,1
움,Noun,5,2
움,Noun,6,6
움,Noun,7,1
움,Noun,8,16
움,Noun,9,7
움,Noun,10,133
움악,Noun,8,2
움재밋음,Noun,10,1
움직,Noun,5,1
움직,Noun,10,3
움직였습니다,Verb,10,1
움직이는,Verb,7,1
움직이는,Verb,10,1
움직이는지,Verb,10,1
움직이면서,Verb,10,1
움직이지도,Verb,10,1
움직일,Verb,10,1
움직임,Noun,10,6
웁니,Noun,10,1
웁니당,Noun,9,1
웃,Noun,1,1
웃,Noun,9,2
웃,Noun,10,16
웃게,Verb,10,3
웃게하고,Verb,10,1
웃겨,Verb,10,13
웃겨도,Verb,10,1
웃겨서,Verb,1,1
웃겨서,Verb,8,1
웃겨서,Verb,10,7
웃겨요,Verb,8,1
웃겨요,Verb,10,22
웃겨욬,Noun,10,1
웃겻,Noun,10,1
웃겻어,Noun,10,1
웃겼고,Verb,9,1
웃겼고,Verb,10,4
웃겼는데,Verb,10,1
웃겼다,Verb,8,1
웃겼다,Verb,10,2
웃겼던,Verb,8,2
웃겼습니다,Verb,8,1
웃겼습니다,Verb,9,1
웃겼습니다,Verb,10,1
웃겼어요,Verb,8,2
웃겼어요,Verb,10,9
웃겼음,Verb,6,1
웃겼음,Verb,9,2
웃겼음,Verb,10,4
웃고,Verb,2,1
웃고,Verb,6,1
웃고,Verb,7,1
웃고,Verb,8,3
웃고,Verb,9,1
웃고,Verb,10,46
웃고나니,Verb,10,1
웃고싶네요,Verb,10,1
웃고울고,Verb,10,2
웃고있는,Verb,8,1
웃고있어서,Verb,8,1
웃고있었어요,Verb,10,1
웃기,Noun,6,2
웃기,Noun,8,7
웃기,Noun,9,3
웃기,Noun,10,81
웃기구,Verb,8,1
웃기기까지,Verb,10,2
웃기긴,Verb,10,1
웃기냐,Verb,8,1
웃기네요,Verb,10,3
웃기는,Verb,9,1
웃기는,Verb,10,1
웃기다가,Verb,10,1
웃기다고,Verb,7,1
웃기다고,Verb,10,2
웃기다는데,Verb,10,1
웃기더군요,Verb,10,1
웃기더라,Verb,10,1
웃기더라구요,Verb,8,1
웃기더라구요,Verb,10,1
웃기던,Verb,7,1
웃기면서,Verb,10,1
웃기면서도,Verb,10,2
웃기지도,Verb,4,1
웃긴,Verb,8,2
웃긴,Verb,9,1
웃긴,Verb,10,18
웃긴건,Verb,8,1
웃긴건,Verb,10,1
웃긴다,Verb,8,1
웃긴데,Verb,7,1
웃긴데,Verb,8,1
웃길,Verb,2,1
웃길,Verb,10,2
웃길거,Verb,10,1
웃김,Verb,2,1
웃김,Verb,6,1
웃김,Verb,8,3
웃김,Verb,9,2
웃김,Verb,10,36
웃깁니다,Verb,10,1
웃네요,Verb,10,1
웃느라,Verb,9,1
웃느라고,Verb,10,1
웃는,Verb,10,3
웃는것도,Verb,10,1
웃는게,Verb,10,1
웃는데,Verb,2,1
웃는데,Verb,10,1
웃는지,Verb,2,1
웃는지도,Verb,1,1
웃다,Verb,10,23
웃다가,Verb,7,1
웃다가,Verb,8,1
웃다가,Verb,9,2
웃다가,Verb,10,36
웃다가도,Verb,10,1
웃다울다,Verb,10,2
웃신,Verb,8,1
웃어,Verb,6,1
웃어,Verb,8,1
웃어,Verb,9,1
웃어,Verb,10,2
웃어서,Verb,10,2
웃었,Verb,10,1
웃었고,Verb,10,2
웃었네요,Verb,6,1
웃었네요,Verb,10,2
웃었다,Verb,7,2
웃었다,Verb,8,1
웃었다,Verb,9,1
웃었다,Verb,10,5
웃었다가,Verb,10,1
웃었다용,Verb,10,1
웃었답니다,Verb,10,1
웃었던,Verb,10,2
웃었던거,Verb,10,2
웃었던것,Verb,10,1
웃었습니다,Verb,5,1
웃었습니다,Verb,10,6
웃었어요,Verb,10,7
웃었음,Verb,4,1
웃었음,Verb,10,2
웃으며,Verb,7,1
웃으며,Verb,8,1
웃으며,Verb,9,6
웃으며,Verb,10,13
웃으면서,Verb,8,3
웃으면서,Verb,9,1
웃으면서,Verb,10,42
웃은,Verb,10,4
웃은거,Verb,10,3
웃을거리,Verb,8,1
웃을수있는,Verb,10,1
웃을수있어,Verb,10,1
웃음,Noun,1,1
웃음,Noun,2,1
웃음,Noun,4,2
웃음,Noun,6,4
웃음,Noun,7,1
