형태소,품사,분류,카운트
극성팬,Noun,1,1
극장,Noun,1,5
극장,Noun,2,1
극장,Noun,4,1
극장,Noun,5,3
극장,Noun,6,7
극장,Noun,7,4
극장,Noun,8,7
극장,Noun,9,5
극장,Noun,10,26
극장판,Noun,1,1
극장판,Noun,6,1
극적,Noun,1,1
극적,Noun,6,1
극적,Noun,10,3
극찬,Noun,4,1
극찬,Noun,9,1
극찬,Noun,10,3
극치,Noun,4,1
극치,Noun,10,1
근,Modifier,8,1
근,Modifier,10,3
근대,Noun,9,1
근데,Adverb,1,3
근데,Adverb,2,3
근데,Adverb,4,3
근데,Adverb,5,2
근데,Adverb,6,14
근데,Adverb,7,9
근데,Adverb,8,28
근데,Adverb,9,10
근데,Adverb,10,35
근래,Noun,8,1
근래,Noun,10,3
근본,Noun,7,1
근사,Noun,10,1
근사하길,Adjective,4,1
근심,Noun,8,2
근심,Noun,10,1
근육,Noun,8,2
근육,Noun,10,2
근처,Noun,10,1
귿긋귿굿귿극귿,Noun,10,1
글,Noun,1,1
글,Noun,4,1
글,Noun,6,3
글,Noun,7,2
글,Noun,8,3
글,Noun,9,1
글,Noun,10,9
글구,Noun,8,1
글구,Noun,10,2
글로버,Noun,4,1
글로버,Noun,6,1
글로버,Noun,9,3
글리,Noun,6,1
글리,Noun,8,1
글세,Noun,10,1
글썽,Noun,10,2
글쎄,Noun,6,2
글쎄,Noun,8,2
글쎄,Noun,10,1
글쎄요,Noun,4,1
글자,Noun,8,1
글자,Noun,10,2
글초,Noun,9,1
긁는,Verb,10,1
금,Noun,1,1
금,Noun,8,2
금,Noun,9,1
금,Noun,10,2
금도,Noun,10,1
금방,Noun,8,1
금방,Noun,10,3
금방감,Foreign,10,1
금보,Noun,6,1
금보,Noun,8,1
금수,Noun,2,2
금수,Noun,4,1
금수,Noun,6,1
금수,Noun,8,1
금식,Noun,8,1
금실,Noun,6,1
금요일,Noun,4,1
금은,Noun,7,1
금은,Noun,9,1
금전,Noun,10,1
금제,Noun,8,1
급,Noun,10,1
급,Suffix,1,2
급,Suffix,2,1
급,Suffix,4,2
급,Suffix,6,2
급,Suffix,7,2
급,Suffix,8,2
급,Suffix,9,4
급,Suffix,10,18
급격하게,Adjective,6,1
급부,Noun,7,1
급속도,Noun,6,1
급작,Noun,4,1
급전,Noun,5,1
급전,Noun,6,1
급전,Noun,7,2
급전,Noun,9,1
급전,Noun,10,2
급하게,Adjective,4,1
급하게,Adjective,6,3
급하게,Adjective,8,1
급하게,Adjective,10,2
급한,Adjective,1,1
급한,Adjective,8,1
긋,Verb,6,1
긋,Verb,7,1
긋,Verb,10,2
긋하는,Verb,7,1
긍정,Noun,5,1
긍정,Noun,8,1
긍정,Noun,10,1
기,Modifier,1,4
기,Modifier,2,6
기,Modifier,3,4
기,Modifier,4,6
기,Modifier,5,5
기,Modifier,6,17
기,Modifier,7,2
기,Modifier,8,17
기,Modifier,9,5
기,Modifier,10,73
기,Noun,2,2
기,Noun,4,3
기,Noun,5,1
기,Noun,6,1
기,Noun,7,3
기,Noun,8,5
기,Noun,9,1
기,Noun,10,11
기가맥혓음,Noun,10,1
기가있는지,Verb,10,1
기계,Noun,4,1
기고,Noun,10,1
기괴해,Adjective,7,1
기교,Noun,1,2
기교,Noun,4,2
기교,Noun,6,4
기교,Noun,7,4
기교,Noun,8,3
기교,Noun,10,1
기기,Noun,8,1
기는,Verb,1,1
기는,Verb,2,1
기는,Verb,6,1
기는,Verb,7,1
기는,Verb,8,1
기는,Verb,10,4
기다려,Verb,1,1
기다려,Verb,10,3
기다려야지,Verb,7,1
기다려지는,Verb,10,2
기다렸는데,Verb,9,1
기다렸는데,Verb,10,2
기다렸는지,Verb,10,1
기다렸습니다,Verb,9,1
기다렸지,Verb,10,2
기다리고,Verb,10,1
기다린,Verb,7,1
기다린,Verb,9,1
기다린,Verb,10,2
기다릴수가,Verb,10,1
기다림,Noun,4,2
기다림,Noun,8,1
기다립니다,Verb,8,1
기대,Noun,1,6
기대,Noun,2,13
기대,Noun,3,1
기대,Noun,4,25
기대,Noun,5,6
기대,Noun,6,26
기대,Noun,7,7
기대,Noun,8,35
기대,Noun,9,10
기대,Noun,10,99
기대는,Verb,3,1
기대는,Verb,8,3
기대는,Verb,10,1
기대도,Verb,2,1
기대도,Verb,4,2
기대도,Verb,5,1
기대도,Verb,9,1
기대도,Verb,10,2
기대이,Verb,10,1
기대이하였다,Verb,6,1
기대이하였음,Verb,6,1
기대지,Verb,10,1
기대하고,Adjective,1,4
기대하고,Adjective,2,2
기대하고,Adjective,3,2
기대하고,Adjective,4,1
기대하고,Adjective,5,3
기대하고,Adjective,6,8
기대하고,Adjective,7,3
기대하고,Adjective,8,3
기대하고,Adjective,9,3
기대하고,Adjective,10,9
기대하고가면,Adjective,10,1
기대하기엔,Adjective,7,1
기대하긴,Adjective,9,1
기대하냐는,Adjective,8,1
기대하는,Adjective,2,1
기대하는,Adjective,6,1
기대하는,Adjective,10,2
기대하는게,Adjective,10,1
기대하는지,Adjective,10,1
기대하러,Adjective,8,1
기대하면,Adjective,7,1
기대하면서,Adjective,1,1
기대하면서,Adjective,6,1
기대하면서,Adjective,8,1
기대하셔도,Adjective,10,1
기대하신거지,Adjective,10,1
기대하지,Adjective,6,2
기대하지말고,Adjective,2,1
기대하지말라고,Adjective,10,1
기대하진,Adjective,2,1
기대하진,Adjective,8,1
기대한,Adjective,2,1
기대한,Adjective,5,1
기대한,Adjective,6,5
기대한,Adjective,7,1
기대한,Adjective,10,3
기대한것보다는,Adjective,8,1
기대한것보단,Adjective,6,1
기대한게,Adjective,6,1
기대한다는게,Adjective,10,1
기대한다면,Adjective,8,1
기대한만큼,Adjective,4,1
기대한만큼,Adjective,6,1
기대한만큼,Adjective,10,1
기대한만큼의,Adjective,7,1
기대할게,Adjective,10,1
기대함,Adjective,2,1
기대합니다,Adjective,10,2
기대해도,Adjective,10,4
기대해서,Adjective,1,1
기대해서,Adjective,6,1
기대해서,Adjective,10,1
기대했나,Adjective,4,1
기대했나,Adjective,6,2
기대했나,Adjective,7,1
기대했나,Adjective,8,1
기대했나요,Adjective,10,1
기대했네요,Adjective,6,1
기대했는데,Adjective,1,2
기대했는데,Adjective,4,5
기대했는데,Adjective,5,1
기대했는데,Adjective,6,5
기대했는데,Adjective,7,1
기대했는데,Adjective,8,4
기대했는데,Adjective,10,1
기대했다가,Adjective,3,1
기대했다가,Adjective,10,1
기대했다면,Adjective,2,1
기대했다면,Adjective,10,2
기대했더니,Adjective,8,1
기대했던,Adjective,4,1
기대했던,Adjective,6,1
기대했던,Adjective,10,8
기대했던거,Adjective,6,1
기대했던것만큼,Adjective,10,1
기대했던것보다,Adjective,2,1
기대했던것보다,Adjective,8,1
기대했던것보다는,Adjective,6,1
기대했던만큼,Adjective,10,1
기대했어,Adjective,4,1
기대했었나,Adjective,4,1
기대했지만,Adjective,8,1
기댄,Verb,2,1
기도,Noun,1,1
기도,Noun,2,1
기도,Noun,3,1
기도,Noun,4,2
기도,Noun,6,2
기도,Noun,7,1
기도,Noun,8,5
기도,Noun,9,1
기도,Noun,10,14
기득권,Noun,6,1
기득권,Noun,7,1
기로,Eomi,6,1
기르는,Verb,10,2
기린,Noun,4,1
기린,Noun,8,2
기립박수,Noun,10,2
기반,Noun,2,1
기반,Noun,8,1
기반,Noun,9,1
기법,Noun,7,1
기법,Noun,9,1
기본,Noun,8,2
기본,Noun,10,3
기분,Noun,1,2
기분,Noun,3,1
기분,Noun,4,6
기분,Noun,5,3
기분,Noun,6,10
기분,Noun,7,5
기분,Noun,8,12
기분,Noun,9,2
기분,Noun,10,42
기뻐,Adjective,1,1
기뻐도,Adjective,8,1
기뻣다,Noun,8,1
기쁘고,Adjective,6,1
기쁘다,Adjective,8,1
기쁠,Adjective,4,1
기쁠,Adjective,6,3
기쁨,Noun,3,1
기쁨니다,Adjective,10,1
기사,Noun,8,1
기사,Noun,9,1
기사,Noun,10,1
기생충,Noun,6,3
기생충,Noun,9,1
기술,Noun,1,3
기술,Noun,2,6
기술,Noun,3,1
기술,Noun,4,10
기술,Noun,5,10
기술,Noun,6,28
기술,Noun,7,18
기술,Noun,8,40
기술,Noun,9,9
기술,Noun,10,75
기술자,Noun,6,1
기승,Noun,6,2
기승,Noun,7,1
기시감,Noun,1,1
기억,Noun,1,1
기억,Noun,2,4
기억,Noun,3,1
기억,Noun,4,3
기억,Noun,5,2
기억,Noun,6,10
기억,Noun,7,2
기억,Noun,8,13
기억,Noun,9,8
기억,Noun,10,42
기억나게,Verb,10,1
기억나네요,Verb,10,2
기억나는건,Verb,4,1
기억나더라,Verb,10,1
기억나면서,Verb,10,1
기억나서,Verb,10,1
기억나지,Verb,10,1
기억나진,Verb,7,1
기억난다,Verb,10,1
기억난당,Verb,10,1
기억났었는데,Verb,10,1
기여,Noun,7,2
기여,Noun,8,1
기여,Noun,9,1
기여,Noun,10,4
기엽,Noun,10,1
기였는데,Verb,10,1
기울였을까,Verb,10,1
기울인것을,Verb,10,1
기워,Verb,10,1
기입,Noun,1,1
기자,Noun,7,1
기자,Noun,10,1
기전,Noun,8,1
기전,Noun,10,2
기절,Noun,1,1
기절,Noun,10,1
기존,Noun,2,1
기존,Noun,6,3
기존,Noun,7,2
기존,Noun,8,9
기존,Noun,9,1
기존,Noun,10,5
기준,Noun,1,1
기준,Noun,4,1
기준,Noun,6,1
기준,Noun,9,2
기준,Noun,10,1
기지,Noun,6,1
기치를,Verb,8,1
기타,Noun,8,1
기하,Noun,7,1
기한,Noun,10,1
기해,Noun,4,1
기회,Noun,10,2
긴,Verb,6,1
긴,Verb,7,1
긴,Verb,8,1
긴,Verb,10,1
긴가민가하네요,Adjective,2,1
긴데도,Verb,10,1
긴듯,Verb,10,1
긴말은,Verb,6,1
긴박한,Adjective,6,2
긴박함,Adjective,6,1
긴장,Noun,8,1
긴장,Noun,10,3
긴장감,Noun,2,1
긴장감,Noun,5,2
긴장감,Noun,6,2
긴장감,Noun,7,1
긴장감,Noun,8,4
긴장감,Noun,9,2
긴장감,Noun,10,5
긴한데,Verb,7,2
길,Noun,8,1
길,Noun,10,4
길강,Noun,10,1
길게,Adjective,9,1
길게,Adjective,10,3
길긴하지만,Adjective,9,1
길냥이,Noun,2,1
길동,Noun,8,1
길들이기,Verb,10,1
길어,Adjective,8,1
길어,Adjective,9,1
길어서,Verb,6,2
길어서,Verb,8,1
길었지만,Adjective,9,1
김,Noun,4,1
김,Noun,5,1
김,Noun,6,1
김,Noun,7,2
김,Noun,8,1
김,Noun,10,1
김상중,Noun,8,1
김일성,Noun,8,1
김정일,Noun,8,1
김치,Noun,10,1
김한데,Verb,8,1
깄,Noun,10,1
깊,Adjective,10,1
깊게,Adjective,6,1
깊게,Adjective,7,2
깊게,Adjective,8,2
깊게,Adjective,9,1
깊게,Adjective,10,12
깊고,Adjective,10,2
깊네요,Adjective,8,1
깊어,Adjective,7,1
깊어졌다,Adjective,10,1
깊었구요,Adjective,8,1
깊었다,Adjective,9,1
깊었던,Adjective,8,1
깊었던건,Adjective,10,1
깊었습니다,Adjective,8,1
깊었습니다,Adjective,9,1
깊었습니다,Adjective,10,3
깊었어요,Adjective,10,1
깊었음,Adjective,9,1
깊은,Adjective,4,1
깊은,Adjective,6,1
깊은,Adjective,8,1
깊은,Adjective,9,1
깊은,Adjective,10,9
깊이,Noun,6,1
깊이,Noun,8,1
깊이,Noun,10,6
깊지만,Adjective,10,1
까,Verb,2,2
까,Verb,4,1
까,Verb,5,1
까,Verb,6,6
까,Verb,7,3
까,Verb,8,2
까,Verb,10,6
까고있네,Verb,10,1
까기,Verb,10,1
까는,Verb,8,1
까는,Verb,9,1
까는,Verb,10,7
까니까,Verb,10,1
까다롭게,Adjective,10,1
까닭,Noun,10,1
까딱,Noun,7,1
까말까,Adjective,8,1
까말까,Adjective,10,1
까먹어서,Verb,8,1
까먹은,Verb,7,1
까먹은,Verb,10,1
까불면,Verb,4,1
까서,Verb,10,1
까시는,Verb,10,1
까싶네요,Verb,7,1
까요,Verb,2,1
까요,Verb,4,2
까요,Verb,6,1
까요,Verb,10,2
까운,Noun,5,1
까이는,Verb,10,1
까이는데,Verb,8,1
까이던데,Verb,8,1
까지,Josa,1,3
까지,Josa,2,1
까지,Josa,4,7
까지,Josa,5,3
까지,Josa,6,16
까지,Josa,7,8
까지,Josa,8,24
까지,Josa,9,10
까지,Josa,10,105
까지,Verb,9,1
까지가,Josa,7,1
까지가,Josa,8,2
까지가,Josa,10,1
까지나,Josa,7,1
까지나,Josa,8,1
까지나,Josa,10,1
까지는,Josa,4,1
까지는,Josa,5,1
까지는,Josa,8,2
까지는,Josa,9,1
까지는,Josa,10,1
까지다,Verb,7,1
까지도,Josa,10,3
까지만,Josa,4,1
까지만,Josa,5,1
까지만,Josa,6,2
까지만,Josa,8,1
까지만,Josa,10,1
까지의,Josa,8,1
까지의,Josa,9,1
까지의,Josa,10,2
까진,Josa,2,1
까진,Josa,6,1
까진,Josa,8,1
까진,Josa,9,1
까진,Josa,10,4
까진말자,Verb,10,1
까하고,Verb,10,1
깍,Adverb,8,1
깍,Adverb,10,1
깍지,Noun,10,1
깎기엔,Verb,10,1
깎는,Verb,8,1
깎는,Verb,10,1
깎는거지,Verb,10,1
깎는데,Verb,10,1
깎아,Verb,10,2
깎을,Verb,10,1
깎음,Verb,10,1
깐,Verb,6,1
깐,Verb,10,2
깔,Verb,10,1
깔고,Verb,10,1
깔끔해진,Adjective,10,1
깔끔했다,Adjective,10,1
깔나게,Verb,7,1
깔려있는,Verb,6,1
깔렸네요,Verb,7,1
깔리긴,Verb,10,1
깔린,Verb,1,1
깔린,Verb,7,1
깔린,Verb,10,1
깔릴,Verb,8,1
깔아,Verb,10,1
깔아서,Verb,8,1
깜,Noun,8,1
깜놀,Noun,4,1
깜둥이,Noun,1,1
깜짝,Noun,8,3
깜짝,Noun,10,5
깜찍한,Adjective,4,1
깜찍함,Adjective,8,1
깝죽,Noun,10,1
깨,Noun,2,1
깨,Noun,4,1
깨,Noun,10,3
깨고,Verb,1,1
깨긴,Verb,9,2
깨는,Verb,8,1
깨닫게,Verb,4,1
깨닫게,Verb,5,1
깨닫게,Verb,8,1
깨닫게,Verb,9,1
깨닫게,Verb,10,1
깨닫는,Verb,10,1
깨닫는다,Verb,6,1
깨달음,Noun,10,2
깨물어주고,Verb,6,1
깨알,Noun,10,2
깨어나도,Verb,8,1
깨우쳤다,Verb,8,1
깨우치고,Verb,10,2
깨워주는,Verb,8,1
깨워주는,Verb,10,1
깨져서,Verb,9,1
깨졌음,Verb,2,1
깨짐,Verb,4,2
깨짐,Verb,5,1
깨짐,Verb,6,1
깬건,Verb,10,1
깸,Verb,6,2
깸,Verb,10,1
깼는지,Verb,10,1
깼다,Verb,5,1
깼어요,Verb,9,1
깼어욬,Noun,10,1
깼으,Verb,6,1
깼음,Verb,5,1
깼음,Verb,10,1
깽깽,Adverb,2,1
꺄르르,Exclamation,10,1
꺅,Adverb,10,3
꺼,Foreign,1,1
꺼,Foreign,5,1
꺼,Foreign,10,1
꺼,Suffix,1,1
꺼,Suffix,6,1
꺼,Suffix,8,2
꺼,Suffix,9,1
꺼,Verb,1,1
꺼내,Verb,10,1
꺼져,Verb,2,1
껀,Noun,7,1
껄,Noun,2,1
껄,Noun,4,1
껄,Noun,10,1
껌뻑이는거나,Verb,10,1
께,Josa,5,1
께,Josa,6,1
께,Josa,8,2
께,Josa,9,1
께,Josa,10,8
께서,Josa,8,1
껴,Verb,7,1
껴서,Verb,7,1
껴요,Verb,10,1
껴있어,Verb,10,1
꼈는지,Verb,6,1
꼬,Noun,7,1
꼬,Noun,10,1
꼬리,Noun,9,2
꼬리,Noun,10,1
꼬마,Noun,8,2
꼬마,Noun,10,3
꼬맹이,Noun,6,1
꼬맹이,Noun,10,1
꼬았습니,Noun,4,1
꼬여있지만,Adjective,10,1
꼬옥,Adverb,10,1
꼬집을,Verb,8,1
꼬투리,Noun,10,1
꼭,Noun,1,2
꼭,Noun,6,6
꼭,Noun,7,1
꼭,Noun,8,9
꼭,Noun,9,8
꼭,Noun,10,159
꼭꼭,Noun,10,1
꼭보,Noun,10,1
꼭보셈,Noun,1,1
꼰대,Noun,7,2
꼰대,Noun,8,1
꼴,Noun,1,1
꼴,Noun,5,1
꼴,Noun,10,1
꼼짝,Noun,1,1
꼽자,Noun,8,1
꼽자,Noun,10,1
꼽히는,Verb,1,1
꼽히는,Verb,10,1
꽁,Adverb,5,1
꽁트,Noun,6,1
꽃,Noun,1,1
꽃,Noun,6,1
꽈배기,Noun,10,1
꽉,Noun,9,1
꽉찬,Verb,10,1
꽝,Noun,8,1
꽤,Noun,6,3
꽤,Noun,7,3
꽤,Noun,8,3
꽤,Noun,9,1
꽤,Noun,10,7
꾸,Verb,10,2
꾸르잼,Noun,10,2
꾸벅꾸벅,Adverb,6,1
꾸어진다,Verb,9,1
꾸었습니다,Verb,10,1
꾸우,Verb,10,1
꾸짖는,Verb,6,1
꾹,Noun,10,1
꿀,Noun,6,1
꿀,Noun,10,8
꿀꿀,Noun,10,1
꿀리,Verb,10,1
꿀밤,Noun,7,1
꿀잠,Noun,8,2
꿀잼,Noun,6,3
꿀잼,Noun,7,1
꿀잼,Noun,8,3
꿀잼,Noun,9,3
꿀잼,Noun,10,43
꿀잼꿀잼꿀잼,Noun,10,2
꿀잼꿀잼꿀잼꿀잼꿀잼,Noun,10,1
꿀잼존잼,Noun,10,1
꿇게,Verb,8,1
꿈,Noun,7,1
꿈,Noun,10,3
꿈꾼게,Verb,7,1
뀔때,Noun,1,1
끄,Verb,10,1
끄고,Verb,6,1
끄덕,Noun,10,1
끈끈,Noun,10,1
끈다,Verb,6,1
끊겨서,Verb,2,2
끊겨서,Verb,8,1
끊겼어요,Verb,6,1
끊기고,Verb,2,1
끊기고,Verb,10,1
끊기는,Verb,1,1
끊기는,Verb,4,1
끊기는,Verb,6,2
끊기는,Verb,8,3
끊기는,Verb,9,1
끊김,Verb,3,1
끊깁니다,Verb,4,1
끊어,Verb,6,1
끊어,Verb,8,1
끊어지는,Verb,10,1
끊었을까,Verb,10,1
끊이질,Verb,10,1
끊임없이,Adjective,10,1
끌,Noun,7,1
끌다,Verb,1,1
끌다가,Verb,1,1
끌리면,Verb,10,1
끌어,Verb,10,2
끌어도,Verb,10,1
끌어서,Verb,6,1
끌어서,Verb,10,1
끌어오지,Verb,10,1
끌었고,Verb,4,1
끓었음,Verb,10,1
끔,Verb,4,1
끔,Verb,8,2
끔찍하기도,Adjective,7,1
끔찍하다,Adjective,6,1
끔찍한,Adjective,1,1
끔찍한건,Adjective,4,1
끙끙,Noun,8,1
끝,Noun,1,2
끝,Noun,2,3
끝,Noun,4,3
끝,Noun,5,1
끝,Noun,6,8
끝,Noun,7,6
끝,Noun,8,7
끝,Noun,9,2
끝,Noun,10,41
끝나,Verb,3,1
끝나,Verb,7,2
끝나,Verb,10,2
끝나고,Verb,1,1
끝나고,Verb,2,1
끝나고,Verb,6,4
끝나고,Verb,8,1
끝나고,Verb,10,5
끝나고나면,Verb,10,1
끝나고도,Verb,8,1
끝나기,Verb,2,1
끝나냐고,Verb,1,1
끝나냐고,Verb,4,1
끝나는,Verb,10,1
끝나는건,Verb,10,1
끝나는데,Verb,2,1
끝나는데,Verb,10,1
끝나는지,Verb,2,2
끝나니깐,Verb,10,1
끝나도,Verb,6,1
끝나요,Verb,4,1
끝나자마자,Verb,4,1
끝난,Verb,1,1
끝난,Verb,6,1
끝난,Verb,8,1
끝난,Verb,10,1
끝난거,Verb,8,1
끝난다,Verb,6,1
끝난다,Verb,10,1
끝날,Verb,8,1
끝날,Verb,10,2
끝남,Verb,6,1
끝남,Verb,8,1
끝남,Verb,10,1
끝났구나,Verb,10,1
끝났냐고,Verb,10,1
끝났다고,Verb,8,1
끝났어야,Verb,5,1
끝났어요,Verb,10,1
끝났을,Verb,10,1
끝났음,Verb,6,1
끝내,Noun,7,1
끝내는,Verb,10,1
끝내주게,Adjective,8,1
끝내주네요,Adjective,10,3
끝내주는,Adjective,10,1
끝내주는데,Adjective,6,1
끝내주지만,Adjective,8,1
끝내줌,Adjective,2,1
끝내줌,Adjective,8,1
끝내줌,Adjective,10,2
끝내줍니다,Adjective,9,1
끝내줘서,Adjective,8,1
끝낸,Verb,1,3
끝냈어야,Verb,1,1
끝없는,Adjective,9,1
끝장,Noun,8,1
끝장,Noun,9,1
끝장,Noun,10,1
끝판,Noun,6,2
끝판,Noun,8,1
끝판,Noun,9,1
끝판,Noun,10,10
끼,Noun,6,1
끼,Noun,7,1
끼,Noun,8,1
끼,Noun,10,1
끼고오는데,Verb,10,1
끼리,Noun,1,1
끼리,Noun,2,1
끼리,Noun,8,2
끼리,Noun,9,3
끼리,Noun,10,8
끼워,Verb,6,1
끼치네요,Verb,8,1
끼치는,Verb,10,1
낄낄,Noun,1,1
나,Josa,1,3
나,Josa,2,7
나,Josa,3,1
나,Josa,4,4
나,Josa,5,3
나,Josa,6,20
나,Josa,7,6
나,Josa,8,19
나,Josa,9,10
나,Josa,10,70
나,Noun,1,3
나,Noun,2,3
나,Noun,3,2
나,Noun,4,10
나,Noun,5,5
나,Noun,6,14
나,Noun,7,5
나,Noun,8,18
나,Noun,9,14
나,Noun,10,112
나가고,Verb,6,1
나가고싶었다,Verb,1,1
나가고싶었음,Verb,2,1
나가냐고,Verb,4,1
나가는,Verb,4,1
나가는,Verb,6,1
나가는건,Verb,8,1
나가는데,Verb,7,1
나가면서,Verb,8,1
나가셔도,Verb,6,1
나가자고,Verb,8,1
나가자고한,Verb,4,1
나가자는,Verb,7,1
나간다고,Verb,8,1
나간다음,Verb,5,1
나갈,Verb,6,1
나감,Verb,6,1
나갔어요,Verb,10,1
나게,Verb,2,1
나게,Verb,6,2
나게,Verb,7,1
나게,Verb,8,5
나게,Verb,10,4
나고,Verb,1,1
나고,Verb,8,5
나고,Verb,9,7
나고,Verb,10,20
나고요,Verb,10,1
나기,Noun,10,2
나긴,Verb,6,1
나긴,Verb,8,1
나네,Verb,10,2
나네요,Verb,8,1
나네요,Verb,10,9
나노,Noun,8,1
나눈,Verb,10,1
나눌,Verb,6,1
나눌,Verb,7,1
나눌,Verb,10,1
나눙,Noun,8,1
나눠서,Verb,6,1
나뉘는데,Verb,10,1
나뉨,Verb,10,2
나느난,Verb,10,1
나는거,Verb,10,1
나는구만,Verb,10,1
나는군요,Verb,10,1
나는데,Verb,7,1
나는데,Verb,10,1
나는지,Verb,10,2
나능,Noun,10,1
나니,Noun,7,1
나니,Noun,10,1
나니아,Noun,1,1
나니아,Noun,4,1
나니아,Noun,6,2
나니아,Noun,8,1
나다,Verb,10,1
나더군요,Verb,10,1
나더라,Verb,8,1
나더라,Verb,10,2
나더라구요,Verb,6,1
나더라구요,Verb,10,1
나더랍니다,Verb,10,1
나던데요,Verb,8,1
나던데요,Verb,10,1
나던지,Verb,10,1
나도,Verb,5,1
나도,Verb,6,1
나도,Verb,8,1
나도,Verb,9,3
나도,Verb,10,12
나뒤쇼,Noun,5,1
나든데우,Verb,2,1
나라,Noun,1,1
나라,Noun,7,1
나라,Noun,10,5
나란히,Adjective,9,1
나랏말싸미,Noun,8,1
나랏말싸미,Noun,10,1
나래,Noun,4,1
나래,Noun,10,1
나레이션,Noun,6,2
나레이션,Noun,7,1
나레이션,Noun,8,1
나려는데,Verb,10,1
나로,Noun,10,2
나를,Verb,5,1
나를,Verb,7,1
나를,Verb,9,1
나를,Verb,10,6
나름,Noun,5,1
나름,Noun,6,3
나름,Noun,7,6
나름,Noun,8,17
나름,Noun,9,7
나름,Noun,10,27
나머지,Noun,1,2
나머지,Noun,4,1
나머지,Noun,5,1
나머지,Noun,6,6
나머지,Noun,7,2
나머지,Noun,8,2
나머지,Noun,9,1
나머지,Noun,10,1
나머진,Noun,4,1
나머진,Noun,10,1
나면,Verb,6,2
나면,Verb,8,1
나면,Verb,10,2
나면서,Verb,8,1
나면서,Verb,9,1
나면서,Verb,10,5
나무,Noun,7,1
나무,Noun,8,1
나무,Noun,10,4
나무라,Verb,9,1
나무랄게,Verb,10,1
나무랄데,Verb,6,1
나무랄데,Verb,7,1
나뭇가지,Noun,10,1
나볼,Noun,10,1
나부,Noun,10,1
나부랭이,Noun,10,1
나빠서,Adjective,10,1
나쁘다고,Adjective,10,1
나쁘지,Adjective,4,1
나쁘지,Adjective,6,3
나쁘지,Adjective,7,4
나쁘지,Adjective,8,5
나쁘지,Adjective,9,5
나쁘지,Adjective,10,6
나쁘지는,Adjective,7,1
나쁘지는,Adjective,9,2
나쁘지도,Adjective,7,1
나쁘지도,Adjective,8,1
나쁘진,Adjective,7,1
나쁜,Adjective,4,1
나쁜,Adjective,8,2
나쁜,Adjective,10,3
나쁜거냐,Adjective,10,1
나쁜건,Adjective,6,1
나서,Verb,7,1
나서,Verb,8,5
나서,Verb,9,4
나서,Verb,10,14
나서도,Verb,3,1
나서도,Verb,10,1
나서야,Verb,8,1
나서인지,Verb,6,1
나아,Adverb,5,1
나아아,Noun,10,1
나아요,Verb,2,3
나아요,Verb,3,1
나아요,Verb,4,3
나아요,Verb,5,1
나아요,Verb,6,1
나아요,Verb,10,1
나아지겠죠,Verb,6,1
나아진,Verb,5,1
나았겠다,Verb,4,1
나았네요,Verb,10,1
나았는데,Verb,10,1
나았다,Verb,6,1
나았다,Verb,8,1
나았다,Verb,9,1
나았다는,Verb,10,1
나았던,Verb,7,1
나았던,Verb,8,1
나았던것,Verb,1,1
나았던것,Verb,6,1
나았습니다,Verb,4,1
나았어,Verb,1,1
나았어,Verb,5,1
나았어요,Verb,2,1
나았어요,Verb,6,1
나았을,Verb,5,1
나았을,Verb,10,1
나았을거,Verb,5,1
나았을듯,Verb,8,1
나았음,Verb,1,1
나았음,Verb,6,1
나열,Noun,4,1
나열해놓,Adjective,7,1
나였어,Verb,9,1
나오,Verb,6,1
나오게,Verb,6,1
나오고,Verb,1,5
나오고,Verb,5,3
나오고,Verb,6,1
나오고,Verb,8,3
나오고,Verb,9,1
나오고,Verb,10,3
나오고부턴,Verb,6,1
나오고요,Verb,6,1
나오고요,Verb,8,1
나오구,Verb,10,1
나오기,Verb,10,3
나오기까지의,Verb,6,1
나오기전까지는,Verb,5,1
나오기전까지는,Verb,7,1
나오길,Verb,10,1
나오나,Verb,4,1
나오나,Verb,7,1
나오네요,Verb,10,3
나오는,Verb,1,2
나오는,Verb,2,3
나오는,Verb,4,2
나오는,Verb,6,10
나오는,Verb,7,3
나오는,Verb,8,4
나오는,Verb,9,3
나오는,Verb,10,22
나오는거,Verb,10,1
나오는게,Verb,8,1
나오는게,Verb,10,2
나오는데,Verb,1,1
나오는데,Verb,2,1
나오는데,Verb,4,1
나오는데,Verb,9,1
나오는데,Verb,10,7
나오니,Noun,9,1
나오니,Noun,10,1
나오니,Verb,1,1
나오니까,Verb,6,1
나오니까,Verb,7,1
나오니까,Verb,10,2
나오다,Verb,7,1
나오다,Verb,10,1
나오더라,Verb,10,1
나오더라구요,Verb,3,1
나오던,Verb,7,1
나오던,Verb,8,1
나오던,Verb,10,3
나오던데,Verb,10,1
나오던지,Verb,8,1
나오랴,Verb,10,2
나오려,Verb,7,1
나오며,Verb,9,1
나오면,Verb,2,1
나오면,Verb,5,2
나오면,Verb,6,1
나오면,Verb,8,2
나오면,Verb,9,1
나오면,Verb,10,2
나오면서,Verb,6,1
나오면서,Verb,10,4
나오면서부터,Verb,10,1
나오자마자,Verb,6,1
나오자마자,Verb,10,2
나오지,Verb,6,1
나온,Verb,2,1
나온,Verb,3,1
나온,Verb,4,1
나온,Verb,7,3
나온,Verb,8,3
나온,Verb,10,10
나온거,Verb,10,1
나온거야,Verb,4,1
나온거에,Verb,6,1
