형태소,품사,분류,카운트
급작,Noun,6.0,1
급전,Noun,4.0,1
급전,Noun,7.0,1
급전,Noun,9.0,2
급히가는듯,Adjective,7.0,1
긍,Noun,8.0,1
긔,Noun,10.0,1
기,Modifier,1.0,4
기,Modifier,2.0,1
기,Modifier,3.0,3
기,Modifier,4.0,4
기,Modifier,5.0,8
기,Modifier,6.0,9
기,Modifier,7.0,10
기,Modifier,8.0,12
기,Modifier,9.0,5
기,Modifier,10.0,26
기,Noun,1.0,4
기,Noun,2.0,1
기,Noun,7.0,1
기,Noun,10.0,3
기괴하고,Adjective,5.0,1
기괴하고,Adjective,7.0,1
기괴하고,Adjective,8.0,1
기괴하고,Adjective,9.0,1
기괴하고도,Adjective,8.0,1
기괴하고도,Adjective,10.0,1
기괴하면서,Adjective,10.0,1
기괴한,Adjective,6.0,1
기괴한,Adjective,7.0,1
기괴한,Adjective,8.0,3
기괴한,Adjective,10.0,1
기괴함과,Adjective,5.0,1
기괴함은,Adjective,6.0,1
기괴함은,Adjective,8.0,1
기괴함은,Adjective,9.0,1
기괴함은,Adjective,10.0,1
기괴함을,Adjective,5.0,1
기괴함을,Adjective,7.0,1
기괴함이,Adjective,10.0,1
기괴해서,Adjective,7.0,1
기괴했던,Adjective,7.0,1
기괴했으면,Adjective,7.0,1
기냐,Verb,7.0,1
기는,Verb,1.0,1
기는,Verb,9.0,1
기는,Verb,10.0,1
기다려진다,Verb,7.0,1
기다려진다,Verb,10.0,1
기다렸다,Verb,1.0,1
기다렸다,Verb,9.0,1
기다렸다,Verb,10.0,1
기다렸지만,Verb,6.0,1
기다리는,Verb,7.0,1
기다리는,Verb,10.0,1
기다리던,Verb,10.0,1
기다린거,Verb,2.0,1
기대,Noun,1.0,13
기대,Noun,2.0,2
기대,Noun,3.0,4
기대,Noun,4.0,8
기대,Noun,5.0,14
기대,Noun,6.0,28
기대,Noun,7.0,31
기대,Noun,8.0,21
기대,Noun,9.0,9
기대,Noun,10.0,40
기대는,Verb,5.0,1
기대는,Verb,6.0,1
기대는,Verb,8.0,1
기대는,Verb,10.0,1
기대도,Verb,3.0,1
기대도,Verb,8.0,1
기대도,Verb,10.0,1
기대도안하고,Verb,3.0,1
기대되,Verb,10.0,1
기대이하더군,Verb,4.0,1
기대이하였음,Verb,2.0,1
기대하고,Adjective,1.0,5
기대하고,Adjective,2.0,3
기대하고,Adjective,3.0,1
기대하고,Adjective,4.0,2
기대하고,Adjective,5.0,3
기대하고,Adjective,6.0,4
기대하고,Adjective,7.0,5
기대하고,Adjective,8.0,5
기대하고,Adjective,9.0,2
기대하고,Adjective,10.0,7
기대하고가지,Adjective,2.0,1
기대하곤,Verb,1.0,1
기대하구,Adjective,10.0,1
기대하는,Adjective,10.0,1
기대하는건,Adjective,8.0,2
기대하는건,Adjective,10.0,1
기대하는것은,Adjective,10.0,1
기대하던,Adjective,5.0,1
기대하며,Adjective,5.0,1
기대하면,Adjective,6.0,4
기대하면,Adjective,7.0,1
기대하면,Adjective,10.0,2
기대하시는,Adjective,10.0,1
기대하지,Adjective,1.0,2
기대하지,Adjective,4.0,1
기대하지,Adjective,6.0,1
기대하지,Adjective,7.0,2
기대하지,Adjective,8.0,2
기대하지마,Adjective,8.0,1
기대하지말,Adjective,10.0,1
기대하지말고,Adjective,8.0,2
기대하진,Adjective,4.0,1
기대한,Adjective,6.0,2
기대한,Adjective,8.0,1
기대한,Adjective,10.0,2
기대한거야,Adjective,8.0,1
기대한거에,Adjective,5.0,1
기대한거지,Adjective,7.0,1
기대한것만큼,Adjective,1.0,1
기대한것만큼,Adjective,7.0,1
기대한것만큼,Adjective,10.0,1
기대한것보다,Adjective,8.0,1
기대한듯,Adjective,2.0,1
기대한만큼,Adjective,2.0,1
기대한만큼,Adjective,3.0,2
기대한만큼은,Adjective,1.0,1
기대한만큼은,Adjective,8.0,2
기대해서,Adjective,8.0,1
기대했나,Adjective,1.0,2
기대했나,Adjective,2.0,1
기대했나,Adjective,6.0,1
기대했나,Adjective,7.0,2
기대했나,Adjective,8.0,1
기대했나,Adjective,9.0,1
기대했는,Adjective,5.0,1
기대했는데,Adjective,1.0,3
기대했는데,Adjective,5.0,2
기대했는데,Adjective,6.0,3
기대했는데,Adjective,7.0,3
기대했는데,Adjective,9.0,1
기대했는데,Adjective,10.0,1
기대했다,Adjective,6.0,1
기대했다면,Adjective,10.0,2
기대했더니,Adjective,6.0,1
기대했던,Adjective,8.0,3
기대했던거지,Adjective,7.0,1
기대했던걸,Adjective,7.0,1
기대했던것만큼은,Adjective,7.0,1
기대했던것보다,Adjective,10.0,1
기대했던것보다는,Adjective,8.0,1
기대했어,Adjective,7.0,1
기대했어요,Adjective,7.0,1
기대했었나,Adjective,10.0,1
기대했었는데,Adjective,7.0,1
기대했었다,Adjective,2.0,1
기대했지만,Adjective,7.0,1
기댈수있는건,Verb,8.0,1
기도,Noun,1.0,1
기도,Noun,6.0,1
기도,Noun,7.0,1
기도,Noun,8.0,2
기도,Noun,9.0,2
기도,Noun,10.0,1
기록,Noun,10.0,1
기르고,Verb,9.0,1
기를,Verb,10.0,1
기름기,Noun,1.0,1
기립,Noun,10.0,1
기막힌,Adjective,10.0,1
기만,Noun,9.0,1
기만,Noun,10.0,1
기묘하고,Adjective,5.0,1
기묘한,Adjective,6.0,2
기묘함이,Adjective,5.0,1
기발하고,Adjective,8.0,4
기발하고,Adjective,9.0,1
기발하고,Adjective,10.0,1
기발하다,Adjective,5.0,1
기발하진,Adjective,10.0,1
기발한,Adjective,7.0,2
기발한,Adjective,8.0,2
기발한,Adjective,9.0,2
기발한,Adjective,10.0,1
기발함,Adjective,7.0,1
기발함은,Adjective,8.0,1
기발했어요,Adjective,10.0,2
기법,Noun,6.0,1
기법,Noun,10.0,1
기본,Noun,8.0,1
기부,Noun,1.0,1
기분,Noun,1.0,1
기분,Noun,4.0,2
기분,Noun,6.0,2
기분,Noun,8.0,3
기분,Noun,9.0,8
기분,Noun,10.0,15
기사,Noun,9.0,1
기색,Noun,6.0,1
기세,Noun,6.0,1
기술,Noun,1.0,1
기술,Noun,5.0,1
기술,Noun,6.0,1
기술,Noun,7.0,2
기술,Noun,10.0,1
기승,Noun,5.0,1
기승,Noun,8.0,1
기약,Noun,10.0,1
기억,Noun,1.0,3
기억,Noun,2.0,2
기억,Noun,3.0,1
기억,Noun,4.0,1
기억,Noun,5.0,3
기억,Noun,6.0,5
기억,Noun,7.0,2
기억,Noun,8.0,3
기억,Noun,10.0,8
기억나는,Verb,6.0,1
기억나는건,Verb,5.0,1
기억나요,Verb,10.0,1
기억남,Verb,1.0,1
기억남,Verb,5.0,1
기억남는,Verb,6.0,1
기존,Noun,5.0,1
기존,Noun,6.0,2
기존,Noun,7.0,1
기존,Noun,8.0,1
기존,Noun,9.0,1
기존,Noun,10.0,4
기준,Noun,1.0,1
기준,Noun,7.0,1
기준,Noun,10.0,2
기해,Noun,9.0,1
기회,Noun,9.0,1
긴,Verb,1.0,1
긴,Verb,5.0,2
긴,Verb,6.0,2
긴것,Verb,3.0,1
긴급,Noun,1.0,1
긴말,Verb,1.0,1
긴박,Noun,6.0,1
긴장,Noun,2.0,1
긴장,Noun,8.0,1
긴장,Noun,10.0,2
긴장감,Noun,1.0,2
긴장감,Noun,4.0,2
긴장감,Noun,7.0,2
긴장감,Noun,8.0,1
긴한데,Verb,7.0,1
긴한데,Verb,9.0,2
긴해,Verb,6.0,1
길,Noun,1.0,1
길,Noun,10.0,2
길구나,Verb,1.0,1
길어,Adjective,1.0,1
길었음,Verb,10.0,1
길예,Noun,6.0,1
길예르모,Noun,6.0,1
길해,Verb,9.0,1
깉,Noun,10.0,1
깊게,Adjective,10.0,1
깊고,Adjective,10.0,1
깊숙히,Adjective,7.0,1
깊었던,Adjective,9.0,1
깊었어요,Adjective,10.0,1
깊은,Adjective,7.0,1
깊은,Adjective,8.0,2
깊은,Adjective,10.0,2
깊음,Adjective,10.0,1
깊이,Noun,7.0,2
깊이,Noun,8.0,1
깊이,Noun,10.0,3
깊지,Adjective,6.0,1
까,Verb,1.0,1
까,Verb,4.0,1
까,Verb,5.0,2
까,Verb,6.0,2
까,Verb,7.0,7
까,Verb,9.0,1
까,Verb,10.0,5
까기,Verb,9.0,1
까말까,Adjective,10.0,1
까먹고,Verb,10.0,1
까비,Noun,1.0,1
까비,Noun,7.0,1
까요,Verb,1.0,1
까요,Verb,3.0,1
까요,Verb,7.0,1
까요,Verb,9.0,1
까울,Verb,5.0,1
까이진,Verb,7.0,1
까줄,Verb,6.0,1
까지,Foreign,4.0,1
까지,Josa,1.0,8
까지,Josa,2.0,1
까지,Josa,3.0,2
까지,Josa,4.0,4
까지,Josa,5.0,3
까지,Josa,6.0,4
까지,Josa,7.0,4
까지,Josa,8.0,3
까지,Josa,9.0,5
까지,Josa,10.0,23
까지는,Josa,2.0,1
까지는,Josa,7.0,2
까지는,Josa,8.0,1
까지는,Josa,10.0,2
까지는,Verb,10.0,2
까지도,Josa,10.0,1
까지봤어요,Foreign,10.0,1
까지의,Josa,7.0,1
까진,Josa,1.0,1
까진,Josa,2.0,1
까진,Josa,6.0,1
까진,Josa,8.0,1
까진,Josa,10.0,3
까진,Verb,10.0,1
깍,Adverb,9.0,2
깍,Adverb,10.0,1
깍임,Verb,10.0,1
깎아야지,Verb,1.0,1
깎였지,Verb,10.0,1
깎였지만,Verb,9.0,1
깎은것은,Verb,9.0,1
깎음,Verb,9.0,1
깎지말아라,Verb,10.0,1
깔깔,Noun,8.0,1
깔끔한,Adjective,7.0,1
깔끔한,Adjective,8.0,1
깔끔한,Adjective,9.0,1
깔끔한,Adjective,10.0,2
깔끔했다,Adjective,10.0,1
깔이랑,Verb,8.0,1
깜놀,Noun,9.0,1
깜놀,Noun,10.0,1
깜짝,Noun,10.0,2
깝,Noun,10.0,1
깝놀,Noun,9.0,1
깟똄,Noun,1.0,1
깤,Noun,10.0,1
깨,Noun,1.0,1
깨,Noun,10.0,1
깨고싶다고,Verb,8.0,1
깨끗한,Adjective,7.0,1
깨달음,Noun,1.0,1
깨면니가,Verb,10.0,1
깨어나는,Verb,8.0,2
깨어나면,Verb,10.0,1
깨어나질,Verb,10.0,1
깨운거,Verb,10.0,1
깨지도,Verb,10.0,1
깬다,Verb,6.0,1
깼다,Verb,6.0,2
깼다,Verb,9.0,1
깽판,Noun,4.0,1
꺄,Noun,10.0,1
꺄악,Noun,10.0,2
꺄앗,Noun,10.0,1
꺅,Adverb,10.0,1
꺠,Noun,10.0,1
꺠고도깻,Noun,1.0,1
꺼,Suffix,2.0,1
꺼,Verb,10.0,1
꺼낼,Verb,4.0,1
꺼라니,Foreign,10.0,1
꺼리,Verb,7.0,1
꺼리가,Verb,5.0,1
꺼리는,Verb,7.0,1
꺼리도,Verb,1.0,1
꺼야,Verb,6.0,1
꺼얌,Noun,4.0,1
꺼져,Verb,3.0,1
꺽,Noun,1.0,1
껀,Noun,2.0,1
껏,Noun,10.0,1
껐다,Verb,3.0,1
께,Josa,2.0,1
께,Josa,10.0,1
껴,Verb,6.0,1
껴,Verb,7.0,1
꼈음,Verb,6.0,1
꼈지만,Verb,7.0,1
꼬셔,Noun,2.0,1
꼭,Noun,1.0,4
꼭,Noun,3.0,3
꼭,Noun,4.0,1
꼭,Noun,8.0,1
꼭,Noun,9.0,9
꼭,Noun,10.0,62
꼭보,Noun,10.0,1
꼮,Noun,10.0,1
꽁,Adverb,2.0,1
꽂히는,Verb,7.0,1
꽃,Noun,7.0,1
꽉만힌,Noun,10.0,1
꽉차게,Verb,10.0,1
꽝,Noun,3.0,1
꽝,Noun,5.0,1
꽝,Noun,7.0,1
꽤,Noun,7.0,6
꽤,Noun,8.0,5
꽤,Noun,9.0,4
꽤,Noun,10.0,20
꽤볼,Noun,8.0,1
꾀,Noun,10.0,2
꾸게,Verb,8.0,1
꾸게하는,Verb,10.0,1
꾸고,Verb,10.0,1
꾸는,Verb,7.0,1
꾸는듯,Verb,9.0,1
꾸는듯,Verb,10.0,1
꾸던,Verb,10.0,1
꾸며놓으면,Verb,10.0,1
꾸민,Verb,8.0,1
꾸민,Verb,10.0,2
꾸욱,Noun,10.0,1
꾹,Noun,10.0,1
꾹꾹,Noun,9.0,1
꾼,Noun,10.0,2
꾼,Suffix,4.0,1
꾼,Suffix,10.0,1
꿀,Noun,10.0,1
꿀잼,Noun,10.0,2
꿀잼꿀잼꿀잼꿀잼,Noun,10.0,1
꿈,Noun,5.0,1
꿈,Noun,6.0,3
꿈,Noun,7.0,1
꿈,Noun,8.0,6
꿈,Noun,9.0,3
꿈,Noun,10.0,16
꿈꾸는것,Verb,10.0,1
꿈꾼,Verb,10.0,1
꿈꾼듯,Verb,10.0,1
꿈속,Noun,9.0,1
꿈속,Noun,10.0,2
꿈틀,Noun,10.0,1
꿍짝,Noun,10.0,1
꿍짝춤,Noun,10.0,1
꿔,Verb,10.0,1
끄,Verb,10.0,1
끄고,Verb,5.0,1
끄는데,Verb,7.0,1
끈,Noun,1.0,1
끈남,Noun,6.0,1
끈내주네요,Verb,8.0,1
끊기는,Verb,8.0,1
끊어지는,Verb,1.0,1
끌,Noun,3.0,1
끌,Noun,5.0,1
끌,Noun,10.0,1
끌긴,Verb,7.0,1
끌려,Verb,3.0,1
끌려,Verb,10.0,1
끌려요,Verb,8.0,1
끌려요,Verb,9.0,1
끌렸었던,Verb,10.0,1
끌렸지만,Verb,5.0,1
끌어,Verb,10.0,1
끌어내리기,Verb,9.0,1
끌엇다,Verb,1.0,1
끔,Verb,8.0,1
끔,Verb,10.0,2
끔찍한,Adjective,7.0,1
끔찍한,Adjective,8.0,2
끔찍한,Adjective,9.0,1
끝,Noun,1.0,2
끝,Noun,2.0,1
끝,Noun,3.0,2
끝,Noun,4.0,3
끝,Noun,5.0,6
끝,Noun,6.0,2
끝,Noun,7.0,4
끝,Noun,8.0,9
끝,Noun,9.0,8
끝,Noun,10.0,12
끝나,Verb,3.0,1
끝나,Verb,5.0,1
끝나,Verb,8.0,1
끝나,Verb,10.0,1
끝나고,Verb,1.0,2
끝나고,Verb,5.0,1
끝나고,Verb,7.0,1
끝나고,Verb,9.0,1
끝나고,Verb,10.0,3
끝나나,Verb,1.0,1
끝나나,Verb,4.0,1
끝나는,Verb,4.0,1
끝나는,Verb,5.0,1
끝나다니,Verb,8.0,1
끝나면,Verb,10.0,1
끝날,Verb,4.0,1
끝날,Verb,8.0,1
끝남,Verb,10.0,1
끝났나,Verb,3.0,1
끝났나,Verb,9.0,1
끝났어야,Verb,7.0,1
끝났으면,Verb,5.0,1
끝났지만,Verb,10.0,1
끝내,Noun,9.0,1
끝내주게,Adjective,10.0,2
끝내주는,Adjective,10.0,1
끝내줍니다,Adjective,10.0,1
끝내줬음,Adjective,10.0,1
끝내지,Verb,7.0,1
끝없는,Adjective,9.0,1
끼,Noun,1.0,1
끼,Noun,6.0,1
끼들,Adverb,10.0,1
끼리,Noun,1.0,1
끼리,Noun,8.0,1
끼리,Noun,10.0,5
낀,Verb,5.0,1
나,Josa,1.0,12
나,Josa,2.0,1
나,Josa,3.0,1
나,Josa,5.0,6
나,Josa,6.0,7
나,Josa,7.0,9
나,Josa,8.0,8
나,Josa,9.0,3
나,Josa,10.0,19
나,Noun,1.0,12
나,Noun,2.0,2
나,Noun,3.0,3
나,Noun,4.0,6
나,Noun,5.0,6
나,Noun,6.0,3
나,Noun,7.0,8
나,Noun,8.0,6
나,Noun,9.0,6
나,Noun,10.0,43
나가고,Verb,2.0,1
나가고싶었다,Verb,1.0,1
나가네,Verb,7.0,1
나가는,Verb,9.0,1
나간,Verb,2.0,1
나갈수있는,Verb,9.0,1
나게,Verb,8.0,1
나게,Verb,10.0,1
나고,Verb,9.0,1
나고,Verb,10.0,5
나긴,Verb,5.0,1
나네,Verb,5.0,1
나누거나,Verb,10.0,1
나뉘는듯,Verb,10.0,1
나뉜,Verb,10.0,1
나니,Noun,10.0,2
나니아,Noun,2.0,1
나니아,Noun,4.0,2
나니아,Noun,5.0,1
나니아,Noun,6.0,2
나니아,Noun,8.0,1
나니아,Noun,10.0,4
나다,Verb,9.0,2
나더군요,Verb,10.0,1
나더라구요,Verb,10.0,1
나도,Verb,1.0,4
나도,Verb,3.0,2
나도,Verb,4.0,1
나도,Verb,8.0,2
나도,Verb,9.0,1
나도,Verb,10.0,8
나라,Noun,1.0,5
나라,Noun,2.0,2
나라,Noun,4.0,4
나라,Noun,5.0,5
나라,Noun,6.0,13
나라,Noun,7.0,10
나라,Noun,8.0,13
나라,Noun,9.0,9
나라,Noun,10.0,44
나라,Suffix,1.0,4
나라,Suffix,2.0,1
나라,Suffix,3.0,1
나라,Suffix,5.0,4
나라,Suffix,6.0,3
나라,Suffix,7.0,6
나라,Suffix,8.0,2
나라,Suffix,9.0,6
나라,Suffix,10.0,45
나라네요,Verb,10.0,1
나라였지만,Verb,10.0,1
나락,Noun,1.0,1
나래,Noun,10.0,2
나로,Noun,1.0,1
나를,Verb,2.0,1
나를,Verb,8.0,1
나를,Verb,10.0,2
나름,Noun,5.0,1
나름,Noun,6.0,2
나름,Noun,7.0,11
나름,Noun,8.0,24
나름,Noun,9.0,9
나름,Noun,10.0,19
나름이지요,Verb,10.0,1
나머지,Noun,7.0,1
나머지,Noun,8.0,1
나머지,Noun,10.0,3
나머진,Noun,6.0,1
나머진,Noun,8.0,1
나머진,Noun,9.0,1
나면,Verb,6.0,1
나면,Verb,8.0,1
나무,Noun,6.0,1
나무,Noun,7.0,1
나무라세요,Verb,10.0,1
나무랄,Verb,8.0,1
나발,Noun,5.0,1
나본,Noun,10.0,1
나부랭이,Noun,10.0,1
나쁘다도,Adjective,4.0,1
나쁘다라는,Adjective,7.0,1
나쁘지,Adjective,4.0,1
나쁘지,Adjective,6.0,2
나쁘지,Adjective,7.0,3
나쁘지,Adjective,8.0,6
나쁘지,Adjective,9.0,5
나쁘지,Adjective,10.0,1
나쁘지는,Adjective,9.0,1
나쁘지도,Adjective,6.0,1
나쁘지도,Adjective,7.0,1
나쁘지도,Adjective,8.0,1
나쁘진,Adjective,6.0,1
나쁘진,Adjective,8.0,1
나쁘진,Adjective,10.0,1
나쁜,Adjective,2.0,1
나쁜,Adjective,4.0,1
나쁜여,Adjective,10.0,1
나쁜줄,Adjective,9.0,1
나사,Noun,5.0,1
나사,Noun,10.0,1
나서,Verb,2.0,1
나서,Verb,10.0,3
나서도,Verb,10.0,1
나서스,Noun,1.0,1
나서스,Noun,10.0,1
나아요,Verb,3.0,1
나았습니다,Verb,10.0,1
나았지,Verb,5.0,1
나열,Noun,5.0,1
나오게,Verb,9.0,1
나오게끔,Verb,10.0,1
나오겟지만,Verb,10.0,1
나오고,Verb,1.0,2
나오고,Verb,8.0,1
나오고,Verb,9.0,1
나오고,Verb,10.0,2
나오기를,Verb,6.0,1
나오길,Verb,10.0,1
나오길래,Verb,1.0,1
나오나,Verb,10.0,1
나오네,Verb,4.0,1
나오네요,Verb,7.0,1
나오는,Verb,7.0,3
나오는,Verb,9.0,1
나오는,Verb,10.0,7
나오는거,Verb,8.0,1
나오는걸,Verb,7.0,1
나오는게,Verb,6.0,1
나오는데,Verb,3.0,1
나오는데,Verb,9.0,1
나오는듯,Verb,10.0,1
나오니까,Verb,7.0,1
나오더니,Verb,10.0,1
나오면,Verb,4.0,1
나오면,Verb,8.0,1
나오면,Verb,9.0,2
나오면,Verb,10.0,3
나오면서,Verb,1.0,1
나오면서,Verb,7.0,1
나오면서,Verb,9.0,1
나오자마자,Verb,10.0,1
나오잖아,Verb,10.0,1
나오지,Verb,10.0,2
나오지도,Verb,1.0,1
나오지못,Verb,10.0,1
나온,Verb,1.0,2
나온,Verb,8.0,1
나온,Verb,10.0,2
나온거,Verb,10.0,2
나온거야,Verb,1.0,1
나온다,Verb,1.0,1
나온다,Verb,4.0,1
나온다,Verb,6.0,1
나온다,Verb,10.0,2
나온다는,Verb,10.0,1
나온다면,Verb,8.0,1
나온듯,Verb,9.0,1
나온지,Verb,10.0,1
나올,Verb,1.0,1
나올,Verb,4.0,1
나올,Verb,7.0,1
나올것,Verb,5.0,1
나올까,Verb,10.0,1
나올꺼,Verb,10.0,1
나올듯,Verb,3.0,1
나올랑,Verb,2.0,1
나올려,Verb,3.0,1
나올만큼,Verb,10.0,1
나올줄이야,Verb,10.0,1
나옴,Verb,1.0,8
나옴,Verb,10.0,2
나와,Verb,4.0,1
나와,Verb,7.0,1
나와,Verb,10.0,2
나와길,Verb,1.0,1
나와러,Verb,10.0,1
나와서,Verb,1.0,3
나와서,Verb,4.0,1
나와서,Verb,5.0,2
나와서,Verb,6.0,1
나와서,Verb,7.0,3
나와서,Verb,8.0,1
나와서,Verb,9.0,1
나와서,Verb,10.0,7
나와야,Verb,9.0,1
나와요,Verb,10.0,2
나왓다,Noun,1.0,1
나왓져,Noun,10.0,1
나왔는데도,Verb,10.0,1
나왔다,Verb,4.0,1
나왔다,Verb,10.0,1
나왔다는것,Verb,1.0,1
나왔다면,Verb,10.0,1
나왔어요,Verb,1.0,1
나왔었음,Verb,6.0,1
나왔으면,Verb,1.0,1
나왔으면,Verb,4.0,1
나왔으면,Verb,5.0,1
나왔으면,Verb,6.0,1
나왔으면,Verb,8.0,1
나왔으면,Verb,10.0,6
나왔을,Verb,5.0,1
나왔을,Verb,6.0,1
나왔음,Verb,4.0,1
나왔음,Verb,10.0,3
나위,Noun,9.0,1
나으면서,Verb,7.0,1
나은,Noun,8.0,1
나은,Noun,10.0,1
나은데,Verb,10.0,1
나은듯,Verb,6.0,1
나은듯,Verb,7.0,1
나은듯,Verb,8.0,1
나을,Verb,4.0,1
나을,Verb,5.0,1
나을거란,Verb,3.0,1
나을듯,Verb,4.0,1
나을듯,Verb,6.0,1
나을듯,Verb,10.0,1
나음,Verb,7.0,1
나음,Verb,10.0,1
나이,Noun,1.0,4
나이,Noun,2.0,1
나이,Noun,4.0,1
나이,Noun,6.0,2
나이,Noun,7.0,2
나이,Noun,8.0,2
나이,Noun,9.0,1
나이,Noun,10.0,6
나이트,Noun,10.0,1
나잠들엇음,Noun,1.0,1
나중,Noun,1.0,1
나중,Noun,4.0,1
나중,Noun,6.0,1
나중,Noun,9.0,1
나중,Noun,10.0,7
나지,Verb,10.0,1
나타나,Verb,10.0,1
나타내준,Verb,7.0,1
낚,Noun,1.0,3
낚,Noun,2.0,1
낚,Noun,10.0,1
낚시,Noun,3.0,2
낚시꾼,Noun,1.0,1
낚였다,Noun,1.0,2
낚였다,Noun,3.0,1
낚였따,Noun,6.0,1
낚였잔,Noun,5.0,1
낚이잖,Noun,6.0,1
낚임,Noun,1.0,1
낚지좀,Noun,5.0,1
난,Josa,1.0,1
난,Josa,6.0,1
난,Josa,10.0,3
난,Noun,1.0,8
난,Noun,2.0,2
난,Noun,4.0,3
난,Noun,5.0,5
난,Noun,6.0,6
난,Noun,7.0,10
난,Noun,8.0,13
난,Noun,9.0,21
난,Noun,10.0,80
난꽤,Noun,10.0,1
난다,Verb,7.0,1
난다,Verb,8.0,2
난다,Verb,10.0,1
난리,Noun,10.0,2
난맨,Noun,9.0,1
난방,Noun,7.0,1
난방,Noun,9.0,1
난생,Noun,2.0,1
난왜,Noun,10.0,1
난이,Noun,1.0,1
난이것도,Verb,10.0,1
난재밋,Noun,10.0,2
난정,Noun,10.0,1
난좀,Noun,7.0,2
난해,Noun,7.0,1
난해한,Adjective,9.0,1
난해함은,Adjective,4.0,1
난후,Noun,6.0,1
날,Noun,1.0,4
날,Noun,2.0,1
날,Noun,3.0,2
날,Noun,4.0,1
날,Noun,5.0,1
날,Noun,6.0,1
날,Noun,7.0,2
날,Noun,8.0,3
날,Noun,9.0,2
날,Noun,10.0,17
날개,Noun,10.0,1
날때,Noun,9.0,1
날떄,Noun,10.0,1
날뜩,Noun,9.0,1
날뜩한검,Noun,6.0,1
날라리,Noun,2.0,1
날라오는줄아라,Verb,10.0,1
날렸잖아,Verb,1.0,1
날로,Noun,3.0,1
날로,Noun,8.0,1
날린,Verb,2.0,1
날린듯,Verb,3.0,1
날릴,Verb,4.0,1
날림,Noun,1.0,3
날뻔,Noun,10.0,1
날아가는,Verb,1.0,1
날아가서,Verb,1.0,1
날아다니는,Verb,10.0,1
날이면,Verb,9.0,1
날이였던가,Verb,6.0,1
남,Noun,6.0,1
남,Noun,7.0,2
남,Noun,8.0,1
남,Noun,9.0,2
남,Noun,10.0,8
남고,Noun,9.0,1
남고,Noun,10.0,1
남기기,Verb,1.0,1
남기는,Verb,5.0,2
남기는,Verb,7.0,1
남기는,Verb,8.0,1
남기는데,Verb,1.0,1
남긴하지만,Verb,8.0,1
남깁니다,Verb,2.0,1
남네,Verb,5.0,1
남네요,Verb,10.0,2
남녀,Noun,10.0,2
남는,Verb,4.0,1
남는,Verb,5.0,1
남는,Verb,6.0,3
남는,Verb,7.0,3
남는,Verb,8.0,1
남는,Verb,10.0,4
남는건,Verb,1.0,1
남는건,Verb,5.0,1
남는건,Verb,6.0,1
남는것,Verb,9.0,1
남는것이,Verb,7.0,1
남는다,Verb,7.0,2
남는다,Verb,8.0,1
남는다,Verb,10.0,1
남는듯,Verb,10.0,1
남는지,Verb,10.0,1
남성,Noun,10.0,1
남습니다,Verb,6.0,1
남아,Noun,9.0,1
남아있는,Verb,10.0,1
남아있는데,Verb,5.0,1
남아있다면,Verb,9.0,1
남았다,Verb,6.0,1
남았어요,Verb,10.0,1
남았지만,Verb,8.0,1
남은,Verb,1.0,1
남은,Verb,10.0,1
남을듯,Verb,10.0,1
남음,Noun,10.0,1
남음,Verb,10.0,1
남자,Noun,1.0,1
남자,Noun,6.0,3
남죠,Verb,10.0,1
남주,Verb,2.0,1
남지,Noun,2.0,1
남지,Noun,8.0,1
남지,Noun,10.0,1
남친,Noun,4.0,2
남친,Noun,6.0,3
남편,Noun,1.0,1
남편,Noun,4.0,1
남편,Noun,10.0,1
납니다,Verb,1.0,1
납니다,Verb,10.0,1
낫노,Verb,1.0,1
낫다,Noun,1.0,2
낫다,Noun,2.0,1
낫다,Noun,6.0,1
낫다,Noun,7.0,2
낫다,Noun,9.0,1
낫다,Noun,10.0,2
낫더라,Verb,8.0,1
낫던데요,Verb,10.0,1
낫습니다,Verb,10.0,1
났고,Verb,10.0,1
났는데,Verb,7.0,1
났다,Verb,10.0,2
났던거,Verb,10.0,1
났어요,Verb,7.0,1
났어요,Verb,8.0,1
났으면,Verb,10.0,1
낭,Noun,8.0,1
낭비,Noun,1.0,2
낭비,Noun,2.0,2
낭비,Noun,4.0,2
낭비,Noun,10.0,1
낭패,Noun,1.0,1
낮,Noun,6.0,1
낮게,Adjective,5.0,1
낮고,Adjective,9.0,1
낮네,Adjective,9.0,1
낮네,Adjective,10.0,2
낮네요,Adjective,9.0,2
낮아,Adjective,5.0,1
낮아,Adjective,10.0,4
낮아서,Adjective,1.0,1
낮아서,Adjective,10.0,5
낮앜,Noun,10.0,1
낮어,Adjective,10.0,1
낮으니,Adjective,10.0,1
낮은,Adjective,8.0,1
낮은,Adjective,10.0,5
낮은거,Adjective,1.0,1
낮은거,Adjective,10.0,1
낮은거지,Adjective,10.0,1
낮은걸,Adjective,10.0,1
낮은게,Adjective,10.0,3
낮은듯,Adjective,10.0,2
낮은지,Adjective,8.0,1
낮은지,Adjective,10.0,2
낮음,Adjective,10.0,5
낮죠,Adjective,10.0,1
낮지,Adjective,9.0,1
낮지,Adjective,10.0,5
낮추기,Verb,1.0,1
낯,Noun,8.0,1
낳다고,Verb,10.0,1
내,Determiner,1.0,25
내,Determiner,2.0,4
내,Determiner,3.0,1
내,Determiner,4.0,1
내,Determiner,5.0,7
내,Determiner,6.0,5
내,Determiner,7.0,2
내,Determiner,8.0,2
내,Determiner,9.0,2
